"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
48.7,1.2,20.1,BF,5,1.0,3000,MC_AIXI,100,8,3,0.9,0.6
48.2,1.2,19.6,BF,5,1.0,3000,MC_AIXI,50,16,2,0.95,0.9
49.8,1.2,19.8,BF,5,1.0,3000,MC_AIXI,50,8,3,0.85,0.3
38.7,0.5,24.6,BF,5,1.0,3000,Q_l,0.0,0.0,0.5,0.005,0.95
41.8,0.5,23.5,BF,5,1.0,3000,Q_l,0.0,0.0,0.5,0.01,0.9
45.2,0.4,22.8,BF,5,1.0,3000,Q_l,0.0,0.0,0.5,0.02,0.8
45.9,0.4,21.8,BF,5,1.0,3000,Q_l,0.0,0.0,0.5,0.03,0.7
45.7,0.4,21.2,BF,5,1.0,3000,Q_l,0.0,0.0,0.5,0.04,0.6
40.2,0.5,24.9,BF,5,1.0,3000,Q_l,0.0,0.5,0.5,0.005,0.95
44.3,0.5,24.8,BF,5,1.0,3000,Q_l,0.0,0.5,0.5,0.01,0.9
48.0,0.5,23.5,BF,5,1.0,3000,Q_l,0.0,0.5,0.5,0.02,0.8
48.2,0.4,21.6,BF,5,1.0,3000,Q_l,0.0,0.5,0.5,0.03,0.6
47.5,0.4,20.9,BF,5,1.0,3000,Q_l,0.0,0.5,0.5,0.04,0.6
42.4,0.5,23.9,BF,5,1.0,4000,Freq,0.03
42.7,0.5,23.0,BF,5,1.0,4000,Freq,0.05
43.2,0.5,23.0,BF,5,1.0,4000,Freq,0.07
43.2,0.4,22.8,BF,5,1.0,4000,Freq,0.09
43.1,0.4,22.0,BF,5,1.0,4000,Freq,0.11
51.5,0.4,22.7,BF,5,1.0,4000,H_l,0.0,0.0,0.95,0.04,0.7
51.9,0.5,23.6,BF,5,1.0,4000,H_l,0.0,0.0,0.99,0.02,0.7
52.4,0.5,23.1,BF,5,1.0,4000,H_l,0.0,0.0,0.99,0.04,0.6
48.0,0.5,25.6,BF,5,1.0,4000,H_l,0.0,0.0,0.995,0.005,0.9
50.7,0.5,24.5,BF,5,1.0,4000,H_l,0.0,0.0,0.995,0.01,0.8
49.7,1.2,19.8,BF,5,1.0,4000,MC_AIXI,100,16,4,0.85,0.9
44.0,1.1,18.1,BF,5,1.0,4000,MC_AIXI,100,32,3,0.05,1.0
50.2,1.3,20.6,BF,5,1.0,4000,MC_AIXI,100,8,3,0.9,0.6
49.0,1.2,19.4,BF,5,1.0,4000,MC_AIXI,50,16,2,0.95,0.9
51.0,1.3,20.3,BF,5,1.0,4000,MC_AIXI,50,8,3,0.85,0.3
39.5,0.5,24.7,BF,5,1.0,4000,Q_l,0.0,0.0,0.5,0.005,0.95
43.3,0.5,23.7,BF,5,1.0,4000,Q_l,0.0,0.0,0.5,0.01,0.9
46.4,0.4,22.7,BF,5,1.0,4000,Q_l,0.0,0.0,0.5,0.02,0.8
46.8,0.4,21.7,BF,5,1.0,4000,Q_l,0.0,0.0,0.5,0.03,0.7
46.2,0.4,21.2,BF,5,1.0,4000,Q_l,0.0,0.0,0.5,0.04,0.6
40.9,0.5,25.0,BF,5,1.0,4000,Q_l,0.0,0.5,0.5,0.005,0.95
45.6,0.5,24.9,BF,5,1.0,4000,Q_l,0.0,0.5,0.5,0.01,0.9
49.0,0.5,23.3,BF,5,1.0,4000,Q_l,0.0,0.5,0.5,0.02,0.8
48.9,0.4,21.5,BF,5,1.0,4000,Q_l,0.0,0.5,0.5,0.03,0.6
48.0,0.4,20.8,BF,5,1.0,4000,Q_l,0.0,0.5,0.5,0.04,0.6
42.7,0.5,23.9,BF,5,1.0,5000,Freq,0.03
43.0,0.5,23.0,BF,5,1.0,5000,Freq,0.05
43.6,0.5,23.0,BF,5,1.0,5000,Freq,0.07
43.6,0.4,22.8,BF,5,1.0,5000,Freq,0.09
43.5,0.4,22.1,BF,5,1.0,5000,Freq,0.11
51.7,0.4,22.6,BF,5,1.0,5000,H_l,0.0,0.0,0.95,0.04,0.7
52.4,0.5,23.6,BF,5,1.0,5000,H_l,0.0,0.0,0.99,0.02,0.7
52.7,0.5,23.2,BF,5,1.0,5000,H_l,0.0,0.0,0.99,0.04,0.6
49.1,0.5,25.6,BF,5,1.0,5000,H_l,0.0,0.0,0.995,0.005,0.9
51.6,0.5,24.5,BF,5,1.0,5000,H_l,0.0,0.0,0.995,0.01,0.8
50.5,1.2,20.0,BF,5,1.0,5000,MC_AIXI,100,16,4,0.85,0.9
44.8,1.1,18.4,BF,5,1.0,5000,MC_AIXI,100,32,3,0.05,1.0
51.2,1.3,21.0,BF,5,1.0,5000,MC_AIXI,100,8,3,0.9,0.6
49.5,1.2,19.3,BF,5,1.0,5000,MC_AIXI,50,16,2,0.95,0.9
51.6,1.3,20.6,BF,5,1.0,5000,MC_AIXI,50,8,3,0.85,0.3
40.2,0.5,24.9,BF,5,1.0,5000,Q_l,0.0,0.0,0.5,0.005,0.95
44.3,0.5,23.9,BF,5,1.0,5000,Q_l,0.0,0.0,0.5,0.01,0.9
47.1,0.4,22.6,BF,5,1.0,5000,Q_l,0.0,0.0,0.5,0.02,0.8
47.3,0.4,21.7,BF,5,1.0,5000,Q_l,0.0,0.0,0.5,0.03,0.7
46.5,0.4,21.2,BF,5,1.0,5000,Q_l,0.0,0.0,0.5,0.04,0.6
41.4,0.5,25.1,BF,5,1.0,5000,Q_l,0.0,0.5,0.5,0.005,0.95
46.5,0.5,25.0,BF,5,1.0,5000,Q_l,0.0,0.5,0.5,0.01,0.9
49.7,0.5,23.2,BF,5,1.0,5000,Q_l,0.0,0.5,0.5,0.02,0.8
49.3,0.4,21.4,BF,5,1.0,5000,Q_l,0.0,0.5,0.5,0.03,0.6
48.3,0.4,20.8,BF,5,1.0,5000,Q_l,0.0,0.5,0.5,0.04,0.6
42.9,0.5,23.9,BF,5,1.0,6000,Freq,0.03
43.3,0.5,23.1,BF,5,1.0,6000,Freq,0.05
43.9,0.5,23.1,BF,5,1.0,6000,Freq,0.07
43.9,0.4,22.9,BF,5,1.0,6000,Freq,0.09
43.8,0.4,22.2,BF,5,1.0,6000,Freq,0.11
51.9,0.4,22.6,BF,5,1.0,6000,H_l,0.0,0.0,0.95,0.04,0.7
52.8,0.5,23.7,BF,5,1.0,6000,H_l,0.0,0.0,0.99,0.02,0.7
52.9,0.5,23.2,BF,5,1.0,6000,H_l,0.0,0.0,0.99,0.04,0.6
49.9,0.5,25.7,BF,5,1.0,6000,H_l,0.0,0.0,0.995,0.005,0.9
52.3,0.5,24.5,BF,5,1.0,6000,H_l,0.0,0.0,0.995,0.01,0.8
