"AIQ","HCI","SD","BF","EL","AGNT+AGNTconf"
40.4,0.5,23.9,BF5,3000,Q_l,0.0,0.5,0.5,0.005,0.95
43.5,0.5,23.5,BF5,3000,Q_l,0.0,0.5,0.5,0.01,0.9
46.6,0.4,22.5,BF5,3000,Q_l,0.0,0.5,0.5,0.02,0.8
47.3,0.4,20.0,BF5,3000,Q_l,0.0,0.5,0.5,0.03,0.6
46.6,0.4,19.8,BF5,3000,Q_l,0.0,0.5,0.5,0.04,0.6
42.1,0.4,22.8,BF5,4000,Freq,0.03
42.4,0.4,22.2,BF5,4000,Freq,0.05
43.0,0.4,21.6,BF5,4000,Freq,0.07
42.7,0.4,20.9,BF5,4000,Freq,0.09
42.3,0.4,20.5,BF5,4000,Freq,0.11
50.8,0.4,20.7,BF5,4000,H_l,0.0,0.0,0.95,0.04,0.7
52.2,0.4,21.6,BF5,4000,H_l,0.0,0.0,0.99,0.02,0.7
51.5,0.4,21.3,BF5,4000,H_l,0.0,0.0,0.99,0.04,0.6
47.4,0.5,23.6,BF5,4000,H_l,0.0,0.0,0.995,0.005,0.9
50.1,0.4,22.9,BF5,4000,H_l,0.0,0.0,0.995,0.01,0.8
49.5,1.2,19.3,BF5,4000,MC_AIXI,100,16,4,0.85,0.9
43.4,1.2,18.9,BF5,4000,MC_AIXI,100,32,3,0.05,1.0
50.2,1.3,21.5,BF5,4000,MC_AIXI,100,8,3,0.9,0.6
49.1,1.1,18.5,BF5,4000,MC_AIXI,50,16,2,0.95,0.9
51.4,1.4,22.0,BF5,4000,MC_AIXI,50,8,3,0.85,0.3
39.6,0.5,23.3,BF5,4000,Q_l,0.0,0.0,0.5,0.005,0.95
43.6,0.4,22.6,BF5,4000,Q_l,0.0,0.0,0.5,0.01,0.9
46.4,0.4,21.3,BF5,4000,Q_l,0.0,0.0,0.5,0.02,0.8
46.3,0.4,20.2,BF5,4000,Q_l,0.0,0.0,0.5,0.03,0.7
45.2,0.4,19.6,BF5,4000,Q_l,0.0,0.0,0.5,0.04,0.6
41.2,0.5,24.0,BF5,4000,Q_l,0.0,0.5,0.5,0.005,0.95
45.1,0.5,23.3,BF5,4000,Q_l,0.0,0.5,0.5,0.01,0.9
47.7,0.4,22.2,BF5,4000,Q_l,0.0,0.5,0.5,0.02,0.8
47.9,0.4,19.9,BF5,4000,Q_l,0.0,0.5,0.5,0.03,0.6
47.2,0.4,19.7,BF5,4000,Q_l,0.0,0.5,0.5,0.04,0.6
42.5,0.4,22.8,BF5,5000,Freq,0.03
42.9,0.4,22.2,BF5,5000,Freq,0.05
43.4,0.4,21.6,BF5,5000,Freq,0.07
43.2,0.4,20.9,BF5,5000,Freq,0.09
42.8,0.4,20.5,BF5,5000,Freq,0.11
51.0,0.4,20.7,BF5,5000,H_l,0.0,0.0,0.95,0.04,0.7
52.7,0.4,21.5,BF5,5000,H_l,0.0,0.0,0.99,0.02,0.7
51.9,0.4,21.2,BF5,5000,H_l,0.0,0.0,0.99,0.04,0.6
48.6,0.5,23.4,BF5,5000,H_l,0.0,0.0,0.995,0.005,0.9
51.0,0.4,22.9,BF5,5000,H_l,0.0,0.0,0.995,0.01,0.8
50.3,1.2,19.6,BF5,5000,MC_AIXI,100,16,4,0.85,0.9
44.2,1.2,19.1,BF5,5000,MC_AIXI,100,32,3,0.05,1.0
51.1,1.4,21.9,BF5,5000,MC_AIXI,100,8,3,0.9,0.6
49.5,1.2,18.6,BF5,5000,MC_AIXI,50,16,2,0.95,0.9
52.1,1.4,22.2,BF5,5000,MC_AIXI,50,8,3,0.85,0.3
40.6,0.5,23.4,BF5,5000,Q_l,0.0,0.0,0.5,0.005,0.95
44.8,0.4,22.5,BF5,5000,Q_l,0.0,0.0,0.5,0.01,0.9
47.2,0.4,21.2,BF5,5000,Q_l,0.0,0.0,0.5,0.02,0.8
46.8,0.4,20.1,BF5,5000,Q_l,0.0,0.0,0.5,0.03,0.7
45.6,0.4,19.6,BF5,5000,Q_l,0.0,0.0,0.5,0.04,0.6
42.1,0.5,24.0,BF5,5000,Q_l,0.0,0.5,0.5,0.005,0.95
46.3,0.5,23.1,BF5,5000,Q_l,0.0,0.5,0.5,0.01,0.9
48.5,0.4,22.0,BF5,5000,Q_l,0.0,0.5,0.5,0.02,0.8
48.3,0.4,19.8,BF5,5000,Q_l,0.0,0.5,0.5,0.03,0.6
47.6,0.4,19.6,BF5,5000,Q_l,0.0,0.5,0.5,0.04,0.6
42.9,0.4,22.7,BF5,6000,Freq,0.03
43.3,0.4,22.2,BF5,6000,Freq,0.05
43.8,0.4,21.6,BF5,6000,Freq,0.07
43.6,0.4,21.0,BF5,6000,Freq,0.09
43.1,0.4,20.5,BF5,6000,Freq,0.11
51.2,0.4,20.7,BF5,6000,H_l,0.0,0.0,0.95,0.04,0.7
53.0,0.4,21.5,BF5,6000,H_l,0.0,0.0,0.99,0.02,0.7
52.1,0.4,21.1,BF5,6000,H_l,0.0,0.0,0.99,0.04,0.6
49.5,0.5,23.3,BF5,6000,H_l,0.0,0.0,0.995,0.005,0.9
51.6,0.4,22.9,BF5,6000,H_l,0.0,0.0,0.995,0.01,0.8
50.8,1.2,19.8,BF5,6000,MC_AIXI,100,16,4,0.85,0.9
44.7,1.2,19.4,BF5,6000,MC_AIXI,100,32,3,0.05,1.0
51.8,1.4,22.1,BF5,6000,MC_AIXI,100,8,3,0.9,0.6
49.7,1.2,18.7,BF5,6000,MC_AIXI,50,16,2,0.95,0.9
52.6,1.4,22.3,BF5,6000,MC_AIXI,50,8,3,0.85,0.3
41.5,0.5,23.5,BF5,6000,Q_l,0.0,0.0,0.5,0.005,0.95
45.7,0.4,22.4,BF5,6000,Q_l,0.0,0.0,0.5,0.01,0.9
47.7,0.4,21.1,BF5,6000,Q_l,0.0,0.0,0.5,0.02,0.8
47.2,0.4,20.0,BF5,6000,Q_l,0.0,0.0,0.5,0.03,0.7
45.8,0.4,19.6,BF5,6000,Q_l,0.0,0.0,0.5,0.04,0.6
43.0,0.5,24.0,BF5,6000,Q_l,0.0,0.5,0.5,0.005,0.95
47.2,0.5,23.0,BF5,6000,Q_l,0.0,0.5,0.5,0.01,0.9
49.1,0.4,21.9,BF5,6000,Q_l,0.0,0.5,0.5,0.02,0.8
